segment,SA2_NAME21,GCC_NAME21,fraction,new_name
32,Kununurra,Rest of WA,0.0028776978417266188,32 Public housing
32,Withers - Usher,Rest of WA,0.0014388489208633094,32 Public housing
32,Katanning,Rest of WA,0.0014388489208633094,32 Public housing
32,McKail - Willyung,Rest of WA,0.0014388489208633094,32 Public housing
33,Calwell,Australian Capital Territory,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Gawler - North,Greater Adelaide,0.00522466039707419,33 Anglo blue collar regional towns and fringe suburbs
33,Lobethal - Woodside,Greater Adelaide,0.0041797283176593526,33 Anglo blue collar regional towns and fringe suburbs
33,Mount Barker,Greater Adelaide,0.0041797283176593526,33 Anglo blue collar regional towns and fringe suburbs
33,Mount Barker Surrounds,Greater Adelaide,0.0041797283176593526,33 Anglo blue collar regional towns and fringe suburbs
33,Lockyer Valley - East,Greater Brisbane,0.011494252873563218,33 Anglo blue collar regional towns and fringe suburbs
33,Rosewood,Greater Brisbane,0.009404388714733543,33 Anglo blue collar regional towns and fringe suburbs
33,The Hills District,Greater Brisbane,0.006269592476489028,33 Anglo blue collar regional towns and fringe suburbs
33,Raceview,Greater Brisbane,0.00522466039707419,33 Anglo blue collar regional towns and fringe suburbs
33,Howard Springs,Greater Darwin,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Cambridge,Greater Hobart,0.003134796238244514,33 Anglo blue collar regional towns and fringe suburbs
33,Austins Ferry - Granton,Greater Hobart,0.0020898641588296763,33 Anglo blue collar regional towns and fringe suburbs
33,Margate - Snug,Greater Hobart,0.0020898641588296763,33 Anglo blue collar regional towns and fringe suburbs
33,Brighton - Pontville,Greater Hobart,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Langwarrin,Greater Melbourne,0.009404388714733543,33 Anglo blue collar regional towns and fringe suburbs
33,Yarra Valley,Greater Melbourne,0.008359456635318705,33 Anglo blue collar regional towns and fringe suburbs
33,Somerville,Greater Melbourne,0.008359456635318705,33 Anglo blue collar regional towns and fringe suburbs
33,Wandin - Seville,Greater Melbourne,0.0073145245559038665,33 Anglo blue collar regional towns and fringe suburbs
33,Picton - Tahmoor - Buxton,Greater Sydney,0.01671891327063741,33 Anglo blue collar regional towns and fringe suburbs
33,Kurrajong Heights - Ebenezer,Greater Sydney,0.011494252873563218,33 Anglo blue collar regional towns and fringe suburbs
33,Windsor - Bligh Park,Greater Sydney,0.011494252873563218,33 Anglo blue collar regional towns and fringe suburbs
33,Bateau Bay - Killarney Vale,Greater Sydney,0.009404388714733543,33 Anglo blue collar regional towns and fringe suburbs
33,Singleton,Rest of NSW,0.017763845350052248,33 Anglo blue collar regional towns and fringe suburbs
33,Williamtown - Medowie - Karuah,Rest of NSW,0.012539184952978056,33 Anglo blue collar regional towns and fringe suburbs
33,Thornton - Millers Forest,Rest of NSW,0.011494252873563218,33 Anglo blue collar regional towns and fringe suburbs
33,Albion Park - Macquarie Pass,Rest of NSW,0.011494252873563218,33 Anglo blue collar regional towns and fringe suburbs
33,Burdell - Mount Low,Rest of Qld,0.013584117032392894,33 Anglo blue collar regional towns and fringe suburbs
33,Gladstone Hinterland,Rest of Qld,0.009404388714733543,33 Anglo blue collar regional towns and fringe suburbs
33,Bohle Plains,Rest of Qld,0.009404388714733543,33 Anglo blue collar regional towns and fringe suburbs
33,Andergrove - Beaconsfield,Rest of Qld,0.0073145245559038665,33 Anglo blue collar regional towns and fringe suburbs
33,Light,Rest of SA,0.0041797283176593526,33 Anglo blue collar regional towns and fringe suburbs
33,Mount Gambier - East,Rest of SA,0.0041797283176593526,33 Anglo blue collar regional towns and fringe suburbs
33,Port Augusta,Rest of SA,0.003134796238244514,33 Anglo blue collar regional towns and fringe suburbs
33,Port Lincoln,Rest of SA,0.0020898641588296763,33 Anglo blue collar regional towns and fringe suburbs
33,Perth - Evandale,Rest of Tas.,0.003134796238244514,33 Anglo blue collar regional towns and fringe suburbs
33,Hadspen - Carrick,Rest of Tas.,0.0020898641588296763,33 Anglo blue collar regional towns and fringe suburbs
33,Southern Midlands,Rest of Tas.,0.0020898641588296763,33 Anglo blue collar regional towns and fringe suburbs
33,Riverside,Rest of Tas.,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Bannockburn,Rest of Vic.,0.006269592476489028,33 Anglo blue collar regional towns and fringe suburbs
33,Wendouree - Miners Rest,Rest of Vic.,0.00522466039707419,33 Anglo blue collar regional towns and fringe suburbs
33,Golden Plains - South,Rest of Vic.,0.00522466039707419,33 Anglo blue collar regional towns and fringe suburbs
33,Kilmore - Broadford,Rest of Vic.,0.00522466039707419,33 Anglo blue collar regional towns and fringe suburbs
33,Busselton - West,Rest of WA,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Capel,Rest of WA,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Collie,Rest of WA,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
33,Eaton - Pelican Point,Rest of WA,0.0010449320794148381,33 Anglo blue collar regional towns and fringe suburbs
34,Adelaide Hills,Greater Adelaide,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,North Haven,Greater Adelaide,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,Lobethal - Woodside,Greater Adelaide,0.0036719706242350062,"34 Regional lifestyle high school families, older parents"
34,Gawler - North,Greater Adelaide,0.0036719706242350062,"34 Regional lifestyle high school families, older parents"
34,Lowood,Greater Brisbane,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,Cashmere,Greater Brisbane,0.0036719706242350062,"34 Regional lifestyle high school families, older parents"
34,Lockyer Valley - East,Greater Brisbane,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Rosewood,Greater Brisbane,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Howard Springs,Greater Darwin,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Howrah - Tranmere,Greater Hobart,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Old Beach - Otago,Greater Hobart,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Cambridge,Greater Hobart,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Berriedale - Chigwell,Greater Hobart,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Healesville - Yarra Glen,Greater Melbourne,0.01346389228886169,"34 Regional lifestyle high school families, older parents"
34,Yarra Valley,Greater Melbourne,0.008567931456548347,"34 Regional lifestyle high school families, older parents"
34,Hastings - Somers,Greater Melbourne,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Romsey,Greater Melbourne,0.006119951040391677,"34 Regional lifestyle high school families, older parents"
34,Mandurah - East,Greater Perth,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Middle Swan - Herne Hill,Greater Perth,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Mount Nasura - Mount Richon - Bedfordale,Greater Perth,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Mundijong,Greater Perth,0.0012239902080783353,"34 Regional lifestyle high school families, older parents"
34,Springwood - Winmalee,Greater Sydney,0.01346389228886169,"34 Regional lifestyle high school families, older parents"
34,Engadine,Greater Sydney,0.011015911872705019,"34 Regional lifestyle high school families, older parents"
34,Blaxland - Warrimoo - Lapstone,Greater Sydney,0.008567931456548347,"34 Regional lifestyle high school families, older parents"
34,Lawson - Hazelbrook - Linden,Greater Sydney,0.006119951040391677,"34 Regional lifestyle high school families, older parents"
34,Dapto - Avondale,Rest of NSW,0.011015911872705019,"34 Regional lifestyle high school families, older parents"
34,Williamtown - Medowie - Karuah,Rest of NSW,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Belmont - Bennetts Green,Rest of NSW,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Glendale - Cardiff - Hillsborough,Rest of NSW,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Noosa Hinterland,Rest of Qld,0.006119951040391677,"34 Regional lifestyle high school families, older parents"
34,Gympie Surrounds,Rest of Qld,0.006119951040391677,"34 Regional lifestyle high school families, older parents"
34,Highfields,Rest of Qld,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,Atherton,Rest of Qld,0.0036719706242350062,"34 Regional lifestyle high school families, older parents"
34,Barossa - Angaston,Rest of SA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Port Pirie,Rest of SA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Port Augusta,Rest of SA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Mount Gambier - East,Rest of SA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Penguin - Sulphur Creek,Rest of Tas.,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,Youngtown - Relbia,Rest of Tas.,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Westbury,Rest of Tas.,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Perth - Evandale,Rest of Tas.,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Ocean Grove,Rest of Vic.,0.009791921664626682,"34 Regional lifestyle high school families, older parents"
34,Warragul,Rest of Vic.,0.008567931456548347,"34 Regional lifestyle high school families, older parents"
34,Yallourn North - Glengarry,Rest of Vic.,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Maffra,Rest of Vic.,0.0073439412484700125,"34 Regional lifestyle high school families, older parents"
34,Collie,Rest of WA,0.004895960832313341,"34 Regional lifestyle high school families, older parents"
34,Esperance,Rest of WA,0.0036719706242350062,"34 Regional lifestyle high school families, older parents"
34,Busselton - West,Rest of WA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
34,Capel,Rest of WA,0.0024479804161566705,"34 Regional lifestyle high school families, older parents"
35,West Lakes,Greater Adelaide,0.004956629491945477,"35 Regional outskirts, aging couples and alt lifestylers"
35,St Agnes - Ridgehaven,Greater Adelaide,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,McLaren Vale,Greater Adelaide,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Seaton - Grange,Greater Adelaide,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Bribie Island,Greater Brisbane,0.012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
35,Boonah,Greater Brisbane,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Esk,Greater Brisbane,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Beachmere - Sandstone Point,Greater Brisbane,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Howard Springs,Greater Darwin,0.0012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
35,Bellerive - Rosny,Greater Hobart,0.0012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
35,Howrah - Tranmere,Greater Hobart,0.0012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
35,Sorell - Richmond,Greater Hobart,0.0012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
35,Rosebud - McCrae,Greater Melbourne,0.008674101610904586,"35 Regional outskirts, aging couples and alt lifestylers"
35,Dromana,Greater Melbourne,0.006195786864931847,"35 Regional outskirts, aging couples and alt lifestylers"
35,Hastings - Somers,Greater Melbourne,0.0037174721189591076,"35 Regional outskirts, aging couples and alt lifestylers"
35,Beaumaris,Greater Melbourne,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Mandurah - East,Greater Perth,0.004956629491945477,"35 Regional outskirts, aging couples and alt lifestylers"
35,Halls Head - Erskine,Greater Perth,0.0037174721189591076,"35 Regional outskirts, aging couples and alt lifestylers"
35,Mandurah - South,Greater Perth,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Mullaloo - Kallaroo,Greater Perth,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Blaxland - Warrimoo - Lapstone,Greater Sydney,0.0037174721189591076,"35 Regional outskirts, aging couples and alt lifestylers"
35,Umina - Booker Bay - Patonga,Greater Sydney,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Blackheath - Megalong Valley,Greater Sydney,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
